anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
21,natops_train_179,0.25,small,2,-1.0,0.1,0.025,0.2499999999975,3,5.428816100586463,0.0004417670142022078
21,natops_train_179,0.5,mid,2,-1.0,0.1,0.05,0.499999999995,3,5.428158857048015,0.00044420409949165837
21,natops_train_179,0.9,edge,2,-1.0,0.1,0.09000000000000001,0.899999999991,3,5.426759738464843,0.0004513684054467863
22,natops_train_10,0.25,small,8,1.0,0.1,0.025,0.2499999999975,5,5.733058700970532,0.00044257910654627557
22,natops_train_10,0.5,mid,8,1.0,0.1,0.05,0.499999999995,5,5.733071812441723,0.00044756575172086175
22,natops_train_10,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,5,5.733412476471923,0.0004630358076295117
23,natops_train_25,0.25,small,5,-1.0,0.1,0.025,0.2499999999975,5,5.630811826365793,0.000442215725727339
23,natops_train_25,0.5,mid,5,-1.0,0.1,0.05,0.499999999995,5,5.630838537318959,0.0004456825871691325
23,natops_train_25,0.9,edge,5,-1.0,0.1,0.09000000000000001,0.899999999991,5,5.631574923224236,0.0004561728525796103
24,natops_train_92,0.25,small,9,1.0,0.1,0.025,0.2499999999975,0,5.793625887589671,0.0004415589926905066
24,natops_train_92,0.5,mid,9,1.0,0.1,0.05,0.499999999995,0,5.7945635904942145,0.0004429394944384262
24,natops_train_92,0.9,edge,9,1.0,0.1,0.09000000000000001,0.899999999991,0,5.795785990723132,0.0004466634069220315
25,natops_train_135,0.25,small,6,1.0,0.1,0.025,0.2499999999975,0,5.875993395884394,0.00044241689765487974
25,natops_train_135,0.5,mid,6,1.0,0.1,0.05,0.499999999995,0,5.873020369686348,0.00044655278267242954
25,natops_train_135,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,0,5.869100927445884,0.000459568117624248
