anchor_index,tid,tier_ratio,tier_label,direction_id,sign,safe_upper_bound,gamma_used,safe_radius_ratio,y,cA_transport_error_logeuc,cA_transport_error_fro
61,handwriting_train_19,0.5,mid,5,1.0,0.1,0.05,0.499999999995,7,7.657340191503702e-05,0.00015706647719967656
61,handwriting_train_19,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,7,7.671077058706408e-05,0.00015855164506189083
62,handwriting_train_5,0.25,small,1,1.0,0.1,0.025,0.2499999999975,6,5.711224217077697e-05,0.00015473410446052106
62,handwriting_train_5,0.5,mid,1,1.0,0.1,0.05,0.499999999995,6,5.7161574457796385e-05,0.00015372611961588677
62,handwriting_train_5,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,6,5.7236656111395376e-05,0.00015239613626592482
63,handwriting_train_12,0.25,small,6,1.0,0.1,0.025,0.2499999999975,19,7.312919179032105e-05,0.0001565929891096766
63,handwriting_train_12,0.5,mid,6,1.0,0.1,0.05,0.499999999995,19,7.325249622044369e-05,0.00015745872974063047
63,handwriting_train_12,0.9,edge,6,1.0,0.1,0.09000000000000001,0.899999999991,19,7.343458327435946e-05,0.00015917390871673614
64,handwriting_train_125,0.25,small,0,-1.0,0.1,0.025,0.2499999999975,17,6.912864916406442e-05,0.00015391523539806648
64,handwriting_train_125,0.5,mid,0,-1.0,0.1,0.05,0.499999999995,17,6.895278340628159e-05,0.00015203652848614821
64,handwriting_train_125,0.9,edge,0,-1.0,0.1,0.09000000000000001,0.899999999991,17,6.866336777022306e-05,0.00014921210177284112
65,handwriting_train_16,0.25,small,7,1.0,0.1,0.025,0.2499999999975,1,5.5201944796948016e-05,0.00015674150910879167
65,handwriting_train_16,0.5,mid,7,1.0,0.1,0.05,0.499999999995,1,5.5366321586818276e-05,0.0001577522633042468
65,handwriting_train_16,0.9,edge,7,1.0,0.1,0.09000000000000001,0.899999999991,1,5.561749221237753e-05,0.0001596999351723081
66,handwriting_train_54,0.25,small,5,1.0,0.1,0.025,0.2499999999975,23,0.00010862421797246389,0.00015637925298791252
66,handwriting_train_54,0.5,mid,5,1.0,0.1,0.05,0.499999999995,23,0.00010891148090187177,0.00015705321092744255
66,handwriting_train_54,0.9,edge,5,1.0,0.1,0.09000000000000001,0.899999999991,23,0.00010934616544058759,0.00015850644584020188
67,handwriting_train_113,0.25,small,1,1.0,0.1,0.025,0.2499999999975,20,0.00012054381320459207,0.00015474788080154704
67,handwriting_train_113,0.5,mid,1,1.0,0.1,0.05,0.499999999995,20,0.00012041590770227132,0.00015378045384773238
67,handwriting_train_113,0.9,edge,1,1.0,0.1,0.09000000000000001,0.899999999991,20,0.00012018502285977202,0.00015256797052217613
68,handwriting_train_121,0.25,small,1,-1.0,0.1,0.025,0.2499999999975,13,6.298751584158909e-05,0.00015718429777076293
68,handwriting_train_121,0.5,mid,1,-1.0,0.1,0.05,0.499999999995,13,6.320977789405806e-05,0.00015864017110144734
68,handwriting_train_121,0.9,edge,1,-1.0,0.1,0.09000000000000001,0.899999999991,13,6.354964819350863e-05,0.0001613083324375795
69,handwriting_train_127,0.25,small,8,1.0,0.1,0.025,0.2499999999975,16,6.408604183471879e-05,0.00015717009489339104
69,handwriting_train_127,0.5,mid,8,1.0,0.1,0.05,0.499999999995,16,6.408515591325454e-05,0.00015859819957048687
69,handwriting_train_127,0.9,edge,8,1.0,0.1,0.09000000000000001,0.899999999991,16,6.4073591953947e-05,0.0001611854246340395
