split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,support_mode,prototype_aggregation,mean_trace,condition_number,effective_ridge,weight_norm
train,1,1,-1,14,fixed,same_only,pooled,0.0004255457315593958,1729010.375,0.009999999776482582,4.976355075836182
train,1,1,-1,15,fixed,same_only,pooled,0.0004256305401213467,1747957.25,0.009999999776482582,4.974870681762695
train,1,1,-1,16,fixed,same_only,pooled,0.0004276380059309304,1821289.75,0.009999999776482582,4.9811530113220215
train,1,1,-1,17,fixed,same_only,pooled,0.000425732578150928,1836409.25,0.009999999776482582,4.960492134094238
train,1,1,-1,18,fixed,same_only,pooled,0.00044486921979114413,2988566.5,0.009999999776482582,4.723241329193115
train,1,1,-1,19,fixed,same_only,pooled,0.00042580816079862416,1742737.625,0.009999999776482582,4.978161811828613
train,1,1,-1,20,fixed,same_only,pooled,0.0004262731526978314,1884652.375,0.009999999776482582,4.9556121826171875
train,1,1,-1,21,fixed,same_only,pooled,0.00043335079681128263,2741229.25,0.009999999776482582,4.805597305297852
train,1,1,-1,22,fixed,same_only,pooled,0.000432417553383857,2448493.0,0.009999999776482582,4.893744468688965
train,1,1,-1,23,fixed,same_only,pooled,0.0004257512919139117,1820318.625,0.009999999776482582,4.964318752288818
train,1,1,-1,24,fixed,same_only,pooled,0.00043504650238901377,2266323.5,0.009999999776482582,4.939326286315918
train,1,1,-1,25,fixed,same_only,pooled,0.00042505236342549324,1711001.625,0.009999999776482582,4.973013401031494
train,1,1,-1,26,fixed,same_only,pooled,0.0004258902627043426,1738191.375,0.009999999776482582,4.978491306304932
train,1,1,-1,27,fixed,same_only,pooled,0.00042498312541283667,1709274.25,0.009999999776482582,4.972592830657959
train,1,1,-1,28,fixed,same_only,pooled,0.00042600504821166396,1762011.875,0.009999999776482582,4.976890563964844
train,1,1,-1,29,fixed,same_only,pooled,0.0004258004482835531,1873541.625,0.009999999776482582,4.954737663269043
train,1,1,-1,30,fixed,same_only,pooled,0.000425606471253559,1729354.625,0.009999999776482582,4.977245330810547
train,1,1,-1,31,fixed,same_only,pooled,0.00042537436820566654,1733337.0,0.009999999776482582,4.973880290985107
train,1,0,-1,0,fixed,same_only,pooled,0.00041448610136285424,1739643.75,0.009999999776482582,4.900116443634033
train,1,0,-1,1,fixed,same_only,pooled,0.00040932963020168245,2037131.0,0.009999999776482582,4.7781171798706055
train,1,0,-1,2,fixed,same_only,pooled,0.0004137661890126765,1667201.75,0.009999999776482582,4.925783634185791
train,1,0,-1,3,fixed,same_only,pooled,0.0004150367749389261,1542835.375,0.009999999776482582,4.943222999572754
train,1,0,-1,4,fixed,same_only,pooled,0.00041510138544254005,1770617.125,0.009999999776482582,4.909443378448486
train,1,0,-1,5,fixed,same_only,pooled,0.00041534090996719897,1677947.5,0.009999999776482582,4.928351879119873
train,1,0,-1,6,fixed,same_only,pooled,0.00040470599196851254,2497546.5,0.009999999776482582,4.616983890533447
train,1,0,-1,7,fixed,same_only,pooled,0.00041529914597049356,1573844.125,0.009999999776482582,4.942546367645264
train,1,0,-1,8,fixed,same_only,pooled,0.0004087253473699093,2208586.0,0.009999999776482582,4.755248546600342
train,1,0,-1,9,fixed,same_only,pooled,0.00041269540088251233,1744096.0,0.009999999776482582,4.914968490600586
train,1,0,-1,10,fixed,same_only,pooled,0.0004147041472606361,1532428.5,0.009999999776482582,4.944217681884766
train,1,0,-1,11,fixed,same_only,pooled,0.00041516701458022,1674499.125,0.009999999776482582,4.927833557128906
